property,label,domain,range,comment
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroPelton.vcv,vcv,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroPelton,http://www.w3.org/2001/XMLSchema#double,"Maximum servomotor valve closing velocity (<i>Vcv</i>).  Typical value = -0,1."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcDC2A.tb,tb,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcDC2A,http://www.w3.org/2001/XMLSchema#double,Voltage regulator time constant (<i>Tb</i>) (&gt;= 0).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovCT1.ropen,ropen,http://iec.ch/TC57/2013/CIM-schema-cim16#GovCT1,http://www.w3.org/2001/XMLSchema#double,Maximum valve opening rate (<i>Ropen</i>).  Unit = PU / s.  Typical value = 0.10.
http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO4.vrmax,vrmax,http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO4,http://www.w3.org/2001/XMLSchema#double,"Maximum limit on slow-reset controller output (Vrmax). Typical value = 0,05."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroIEEE2.tw,tw,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroIEEE2,http://www.w3.org/2001/XMLSchema#double,Water inertia time constant (<i>Tw</i>) (&gt;= 0).  Typical value = 2.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC10C.swexc,swexc,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC10C,http://www.w3.org/2001/XMLSchema#boolean,Exciter field current regulator feedback selector (SWexc). True mean position A. False means position B. Typical value = false.
http://iec.ch/TC57/2013/CIM-schema-cim16#PFVArType2CIEEEPFController.vvtmax,vvtmax,http://iec.ch/TC57/2013/CIM-schema-cim16#PFVArType2CIEEEPFController,http://www.w3.org/2001/XMLSchema#double,"Power factor controller maximum terminal voltage limit (Vvtmax). Typical value = 1,05."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydro4.pgv5,pgv5,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydro4,http://www.w3.org/2001/XMLSchema#double,"Nonlinear gain point 5, PU power (<i>Pgv5</i>) (= 0 for simple). 
Typical value for Francis/Pelton = 0,97, Kaplan = 0,99."
http://iec.ch/TC57/2013/CIM-schema-cim16#PssRQB.t4m,t4m,http://iec.ch/TC57/2013/CIM-schema-cim16#PssRQB,http://www.w3.org/2001/XMLSchema#double,Input time constant (<i>T4M</i>) (&gt;= 0). Typical value = 5.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContCurrLimIEC.mdfslim,mdfslim,http://iec.ch/TC57/2013/CIM-schema-cim16#WindContCurrLimIEC,http://www.w3.org/2001/XMLSchema#boolean,"Limitation of type 3 stator current (<i>M</i><i><sub>DFSLim</sub></i>). <i>M</i><i><sub>DFSLim</sub></i><sub> </sub>= 1 for wind turbines type 4. It is a type-dependent parameter.
false= total current limitation (0 in the IEC model)
true=stator current limitation (1 in the IEC model)."
http://iec.ch/TC57/2013/CIM-schema-cim16#DiscExcContIEEEDEC3A.tdr,tdr,http://iec.ch/TC57/2013/CIM-schema-cim16#DiscExcContIEEEDEC3A,http://www.w3.org/2001/XMLSchema#double,Reset time delay (<i>T</i><i><sub>DR</sub></i>) (&gt;= 0). 
http://iec.ch/TC57/2013/CIM-schema-cim16#TurbIEEEGenericHRSGST.bv,bv,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbIEEEGenericHRSGST,http://www.w3.org/2001/XMLSchema#double,"Steam dynamics constant (Bv). Typical value = 0,316227."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContQIEC.iqpost,iqpost,http://iec.ch/TC57/2013/CIM-schema-cim16#WindContQIEC,http://www.w3.org/2001/XMLSchema#double,Post fault reactive current injection (<i>i</i><i><sub>qpost</sub></i>). It is a project-dependent parameter.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC10C.kc,kc,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC10C,http://www.w3.org/2001/XMLSchema#double,"Rectifier loading factor proportional to commutating reactance (Kc). Typical value = 0,13."
http://iec.ch/TC57/2013/CIM-schema-cim16#PssPTIST3.t2,t2,http://iec.ch/TC57/2013/CIM-schema-cim16#PssPTIST3,http://www.w3.org/2001/XMLSchema#double,Time constant (<i>T2</i>) (&gt;= 0).  Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#LoadComposite.eqvd,eqvd,http://iec.ch/TC57/2013/CIM-schema-cim16#LoadComposite,http://www.w3.org/2001/XMLSchema#double,Reactive load-voltage dependence index (dynamic) (<i>Eqvd</i>).  Typical value = 2.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREPCC.tp,tp,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREPCC,http://www.w3.org/2001/XMLSchema#double,"Active power filter time constant (Tp) (>=0). Typical value = 0,25."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroPID2.g3,g3,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroPID2,http://www.w3.org/2001/XMLSchema#double,Intermediate gate opening (<i>G3</i>).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE7C.ti3,ti3,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE7C,http://www.w3.org/2001/XMLSchema#double,"PSS time constant (third block) (Ti3) (>=0). Typical value = 0,2804."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC8B.ke,ke,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC8B,http://www.w3.org/2001/XMLSchema#double,Exciter constant related to self-excited field (<i>Ke</i>).  Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST8C.kir,kir,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST8C,http://www.w3.org/2001/XMLSchema#double,Voltage regulator integral gain (Kir). Typical value = 30.
http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcitationLimiterDynamics.ExcitationSystemDynamics,ExcitationSystemDynamics,http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcitationLimiterDynamics,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,Excitation system model with which this overexcitation limiter model is associated.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC3A.tb,tb,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC3A,http://www.w3.org/2001/XMLSchema#double,Voltage regulator time constant (<i>Tb</i>) (&gt;= 0).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST3A.km,km,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST3A,http://www.w3.org/2001/XMLSchema#double,"Forward gain constant of the inner loop field regulator (<i>Km</i>) (&gt; 0).  Typical value = 7,04."
http://iec.ch/TC57/2013/CIM-schema-cim16#TurbIEEEGenericHRSGST.pred,pred,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbIEEEGenericHRSGST,http://www.w3.org/2001/XMLSchema#string, (Pred). 
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcREXS.vfmin,vfmin,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcREXS,http://www.w3.org/2001/XMLSchema#double,Minimum exciter field current (<i>Vfmin</i>) (&lt; ExcREXS.vfmax).  Typical value = -20.
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE6C.k3,k3,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE6C,http://www.w3.org/2001/XMLSchema#double,"PSS canonical gain 0 (K3). Typical value = 0,0813."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPType3IEC2.dprefmin,dprefmin,http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPType3IEC2,http://www.w3.org/2001/XMLSchema#double,Minimum ramp rate of wind turbine reference power (<i>dp</i><i><sub>refmin</sub></i>). It is a project-dependent parameter.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECD.iqfrz,iqfrz,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECD,http://www.w3.org/2001/XMLSchema#double,Value at which injection is held after voltage dip (Iq_frz). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECD.iqfrz,iqfrz,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECD,http://www.w3.org/2001/XMLSchema#double,Value to which reactive-current command is frozen after a voltage-dip (Iqfrz). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST2C.ki,ki,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST2C,http://www.w3.org/2001/XMLSchema#double,Compound circuit (current) gain coefficient (Ki). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#SynchronousMachineTimeConstantReactance.xDirectTrans,xDirectTrans,http://iec.ch/TC57/2013/CIM-schema-cim16#SynchronousMachineTimeConstantReactance,http://www.w3.org/2001/XMLSchema#double,"Direct-axis transient reactance (unsaturated) (<i>X'd</i>) (&gt;= SynchronousMachineTimeConstantReactance.xDirectSubtrans).  Typical value = 0,5."
http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimX1.tm,tm,http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimX1,http://www.w3.org/2001/XMLSchema#double,Minimum excitation limit time constant (<i>T</i><i><sub>M</sub></i>) (&gt;= 0).
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC3A.ve1,ve1,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC3A,http://www.w3.org/2001/XMLSchema#double,"Exciter alternator output voltages back of commutating reactance at which saturation is defined (<i>Ve</i><i><sub>1</sub></i>) (&gt; 0).  Typical value = 6,24."
http://iec.ch/TC57/2013/CIM-schema-cim16#LoadMotorWECC.vtr2x,vtr2x,http://iec.ch/TC57/2013/CIM-schema-cim16#LoadMotorWECC,http://www.w3.org/2001/XMLSchema#double,Second U/V Trip V (Vtr2x).
http://iec.ch/TC57/2013/CIM-schema-cim16#GovGASTWD.ki,ki,http://iec.ch/TC57/2013/CIM-schema-cim16#GovGASTWD,http://www.w3.org/2001/XMLSchema#double,Isochronous Governor Gain (<i>Ki</i>). Typical value = 5.
http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimIEEE.ifdlim,ifdlim,http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimIEEE,http://www.w3.org/2001/XMLSchema#double,"OEL timed field current limit (<i>I</i><i><sub>FDLIM</sub></i>).  Typical value = 1,05."
http://iec.ch/TC57/2013/CIM-schema-cim16#LoadMotorWECC.trc1x,trc1x,http://iec.ch/TC57/2013/CIM-schema-cim16#LoadMotorWECC,http://www.w3.org/2001/XMLSchema#double,First U/V reconnection delay time (Trc1x) (>=0).
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC5A.ke,ke,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC5A,http://www.w3.org/2001/XMLSchema#double,Exciter constant related to self-excited field (<i>Ke</i>).  Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamIEEEG1Aug.t5,t5,http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamIEEEG1Aug,http://www.w3.org/2001/XMLSchema#double,Second boiler pass time constant (T5) (>=0). Typical value = 5.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEGT1.tp,tp,http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEGT1,http://www.w3.org/2001/XMLSchema#double,Electrical power transducer time constant (Tp) (>=0). Typical value = 5.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroLL.t5,t5,http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroLL,http://www.w3.org/2001/XMLSchema#double,Third lead-lag lead time constant (T5) (&gt;=0). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECD.iql1,iql1,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECD,http://www.w3.org/2001/XMLSchema#double,"Minimum limit of reactive current injection (Iql1). Typical value = -1,44."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST6C.tg,tg,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST6C,http://www.w3.org/2001/XMLSchema#double,"Feedback time constant of inner loop field voltage regulator (Tg) (>=0). Typical value = 0,02."
http://iec.ch/TC57/2013/CIM-schema-cim16#Pss2B.t4,t4,http://iec.ch/TC57/2013/CIM-schema-cim16#Pss2B,http://www.w3.org/2001/XMLSchema#double,"Lead/lag time constant (<i>T</i><i><sub>4</sub></i>) (&gt;= 0).  Typical value = 0,02."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST3C.vuel,vuel,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST3C,http://www.w3.org/2001/XMLSchema#boolean,Alternate UEL input locations (Vuel). True means summation point (voltge error). False means take-over at voltage regulator input.
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE2C.t8,t8,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE2C,http://www.w3.org/2001/XMLSchema#double,"PSS transducer time constant (T8) (>=0). Typical value = 0,3."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST2A.vrmax,vrmax,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST2A,http://www.w3.org/2001/XMLSchema#double,Maximum voltage regulator outputs (<i>Vrmax</i>) (&gt; 0).  Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREPCC.ki,ki,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREPCC,http://www.w3.org/2001/XMLSchema#double,Volt/VAR regulator integral gain (Ki). Typical value = 5.
http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimIEEESCL2C.tb2oel,tb2oel,http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimIEEESCL2C,http://www.w3.org/2001/XMLSchema#double,"Overexcited regulator denominator (lag) time constant 2 (Tb2oel) (>=0). Typical value = 0,1."
http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO3.vrmin,vrmin,http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO3,http://www.w3.org/2001/XMLSchema#double,"Minimum limit of slow-reset current controller (Vrmin). Typical range from -0,1 to -0,05."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroFrancis.twng,twng,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroFrancis,http://www.w3.org/2001/XMLSchema#double,Water tunnel and surge chamber inertia time constant (<i>Twng</i>) (&gt;= 0). Typical value = 3.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC7B.seve1,seve1,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC7B,http://www.w3.org/2001/XMLSchema#double,"Exciter saturation function value at the corresponding exciter voltage, <i>V</i><i><sub>E1</sub></i>, back of commutating reactance (<i>S</i><i><sub>E</sub></i><i>[V</i><i><sub>E1</sub></i><i>]</i>) (&gt;= 0).  Typical value = 0,44."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcELIN2.iefmax2,iefmax2,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcELIN2,http://www.w3.org/2001/XMLSchema#double,Minimum open circuit excitation voltage (<i>I</i><i><sub>efmax2</sub></i>).  Typical value = -5.
http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO3.tdelay2,tdelay2,http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO3,http://www.w3.org/2001/XMLSchema#double,"Trip time for V > Vtrip (Tdelay2) (>=0). Typical value 0,08."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAVR1.tb,tb,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAVR1,http://www.w3.org/2001/XMLSchema#double,AVR time constant (<i>T</i><i><sub>B</sub></i>) (&gt;= 0).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREGCB.xe,xe,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREGCB,http://www.w3.org/2001/XMLSchema#double,"Source reactance (Xe). Typical range from 0,05 to 0,2."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContQLimIEC.qmax,qmax,http://iec.ch/TC57/2013/CIM-schema-cim16#WindContQLimIEC,http://www.w3.org/2001/XMLSchema#double,Maximum reactive power (<i>q</i><i><sub>max</sub></i>) (&gt; WindContQLimIEC.qmin). It is a type-dependent parameter.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST7B.vmin,vmin,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST7B,http://www.w3.org/2001/XMLSchema#double,"Minimum voltage reference signal (<i>Vmin</i>) (&gt; 0 and &lt; ExcST7B.vmax).  Typical value = 0,9."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC1C.efemax,efemax,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC1C,http://www.w3.org/2001/XMLSchema#double,"Maximum exciter field voltage (Efemax). Typical value = 6,3."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindGenType4IEC.tg,tg,http://iec.ch/TC57/2013/CIM-schema-cim16#WindGenType4IEC,http://www.w3.org/2001/XMLSchema#double,Time constant (<i>T</i><i><sub>g</sub></i>) (&gt;= 0). It is a type-dependent parameter.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContQIEC2.tpost,tpost,http://iec.ch/TC57/2013/CIM-schema-cim16#WindContQIEC2,http://www.w3.org/2001/XMLSchema#double,Length of time period where post fault reactive power is injected (<i>T</i><i><sub>post</sub></i>) (&gt;= 0). It is a project-dependent parameter.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamIEEEG1Aug.tf,tf,http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamIEEEG1Aug,http://www.w3.org/2001/XMLSchema#double,Fuel supply time constant (Tf) (>=0). Typical value = 25.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcDC2A.ka,ka,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcDC2A,http://www.w3.org/2001/XMLSchema#double,Voltage regulator gain (<i>Ka</i>) (&gt; 0).  Typical value = 300.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST6B.vrmax,vrmax,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST6B,http://www.w3.org/2001/XMLSchema#double,"Maximum voltage regulator output (<i>Vrmax</i>) (&gt; 0).  Typical value = 4,81."
http://iec.ch/TC57/2013/CIM-schema-cim16#PssSH.t2,t2,http://iec.ch/TC57/2013/CIM-schema-cim16#PssSH,http://www.w3.org/2001/XMLSchema#double,"Time constant 2 (<i>T2</i>) (&gt; 0).  Typical value = 0,086."
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE2B.t8,t8,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE2B,http://www.w3.org/2001/XMLSchema#double,"Lead of ramp tracking filter (<i>T8</i>) (&gt;= 0).  Typical value = 0,2."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC8C.ka,ka,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC8C,http://www.w3.org/2001/XMLSchema#double,Rectifier bridge gain (Ka). Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroDD.ki,ki,http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroDD,http://www.w3.org/2001/XMLSchema#double,"Integral gain (Ki). Typical value = 0,5."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST6B.km,km,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST6B,http://www.w3.org/2001/XMLSchema#double,Forward gain constant of the inner loop field regulator (<i>Km</i>).  Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO2.vlow,vlow,http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO2,http://www.w3.org/2001/XMLSchema#double,Lower voltage break point of non-linear slope (Vlow).
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST1A.kf,kf,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST1A,http://www.w3.org/2001/XMLSchema#double,Excitation control system stabilizer gains (<i>K</i><i><sub>F</sub></i>) (&gt;= 0).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimIEEESCL2C.itfpu,itfpu,http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimIEEESCL2C,http://www.w3.org/2001/XMLSchema#double,"SCL thermal reference for inverse time calculations (Itfpu). Typical value = 1,1."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREPCA.pmin,pmin,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREPCA,http://www.w3.org/2001/XMLSchema#double,Minimum plant active power command (Pmin). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcELIN1.vpu,vpu,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcELIN1,http://www.w3.org/2001/XMLSchema#double,"Voltage controller proportional gain (<i>Vpu</i>).  Typical value = 34,5."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcDC3A.efdmin,efdmin,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcDC3A,http://www.w3.org/2001/XMLSchema#double,Minimum voltage exciter output limiter (<i>Efdmin</i>) (&lt; ExcDC3A.efdmax).  Typical value = -99.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcSK.tr,tr,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcSK,http://www.w3.org/2001/XMLSchema#double,"Voltage transducer time constant (<i>Tr</i>) (&gt;= 0).  Typical value = 0,01."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST7B.tc,tc,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST7B,http://www.w3.org/2001/XMLSchema#double,Regulator lead time constant (<i>T</i><i><sub>C</sub></i>) (&gt;= 0).  Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContQIEC.tpost,tpost,http://iec.ch/TC57/2013/CIM-schema-cim16#WindContQIEC,http://www.w3.org/2001/XMLSchema#double,Length of time period where post fault reactive power is injected (<i>T</i><i><sub>post</sub></i>) (&gt;= 0). It is a project-dependent parameter.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST6B.kpa,kpa,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST6B,http://www.w3.org/2001/XMLSchema#double,"Voltage regulator proportional gain (<u>K</u><u><sub>PA</sub></u>) (&gt; 0).  Typical value = 18,038."
http://iec.ch/TC57/2013/CIM-schema-cim16#PFVArType2CIEEEPFController.vpflmt,vpflmt,http://iec.ch/TC57/2013/CIM-schema-cim16#PFVArType2CIEEEPFController,http://www.w3.org/2001/XMLSchema#double,"Power factor controller output limit (Vpflmt). Typical value = 0,1."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroWEH.fp7,fp7,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroWEH,http://www.w3.org/2001/XMLSchema#double,Flow P7 (<i>Fp7</i>).  Turbine flow value for point 7 for lookup table representing PU mechanical power as a function of turbine flow.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST3C.vpimax,vpimax,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST3C,http://www.w3.org/2001/XMLSchema#double,Maximum regulator output (Vpimax).
http://iec.ch/TC57/2013/CIM-schema-cim16#ProprietaryParameterDynamics.TurbineLoadControllerUserDefined,TurbineLoadControllerUserDefined,http://iec.ch/TC57/2013/CIM-schema-cim16#ProprietaryParameterDynamics,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineLoadControllerUserDefined,Proprietary user-defined model with which this parameter is associated.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccWTGIBFFRA.trise6,trise6,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccWTGIBFFRA,http://www.w3.org/2001/XMLSchema#double,"Point 6 Trise (>=0). Typical range from 0,1 to 0,2."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST1A.tb,tb,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST1A,http://www.w3.org/2001/XMLSchema#double,Voltage regulator time constant (<i>Tb</i>) (&gt;= 0).  Typical value = 10.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcSK.kd,kd,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcSK,http://www.w3.org/2001/XMLSchema#double,Exciter internal reactance (<i>Kd</i>).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcDC1A.tb,tb,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcDC1A,http://www.w3.org/2001/XMLSchema#double,Voltage regulator time constant (<i>Tb</i>) (&gt;= 0).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPType3IEC2.tufiltp3,tufiltp3,http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPType3IEC2,http://www.w3.org/2001/XMLSchema#double,Filter time constant for voltage measurement (<i>T</i><sub>ufiltp3</sub>) (&gt;= 0). It is a type-dependent parameter.
http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimIEEESCL1C.vsclmin,vsclmin,http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimIEEESCL1C,http://www.w3.org/2001/XMLSchema#double,SCL lower integrator limit (Vsclmin). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamFV4.pr1,pr1,http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamFV4,http://www.w3.org/2001/XMLSchema#double,"First value of pressure set point static characteristic (<i>Pr1</i>).  Typical value = 0,2."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType4IEC.WindGenType3aIEC,WindGenType3aIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType4IEC,http://iec.ch/TC57/2013/CIM-schema-cim16#WindGenType3aIEC,Wind generator type 3A model associated with this wind turbine type 4 model.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType3or4IEC2.WindContQLimIEC2,WindContQLimIEC2,http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType3or4IEC2,http://iec.ch/TC57/2013/CIM-schema-cim16#WindContQLimIEC2,Constant Q limitation module associated with this wind generator type 3 or type 4 model.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamBB.pmin,pmin,http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamBB,http://www.w3.org/2001/XMLSchema#double,Low power limit (<i>Pmin</i>) (&lt; GovSteamBB.pmax).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE4C.tl8,tl8,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE4C,http://www.w3.org/2001/XMLSchema#double,"Low band denominator time constant (first lead-lag block) (Tl8) (>=0). Typical value = 2,491."
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE3C.ks1,ks1,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE3C,http://www.w3.org/2001/XMLSchema#double,Power system stabilizer gain for input channel 1 (Ks1). Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC6A.seve1,seve1,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC6A,http://www.w3.org/2001/XMLSchema#double,"Exciter saturation function value at the corresponding exciter voltage, <i>Ve</i><i><sub>1</sub></i>, back of commutating reactance (<i>Se[Ve</i><i><sub>1</sub></i><i>]</i>) (&gt;= 0).  Typical value = 0,214."
