class,super_class,label,comment
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC3A,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEAC3A,"IEEE 421.5-2005 type AC3A model. The model represents the field-controlled alternator-rectifier excitation systems designated type AC3A. These excitation systems include an alternator main exciter with non-controlled rectifiers. The exciter employs self-excitation, and the voltage regulator power is derived from the exciter output voltage.  Therefore, this system has an additional nonlinearity, simulated by the use of a multiplier whose inputs are the voltage regulator command signal, <i>Va</i>, and the exciter output voltage, <i>Efd</i>, times <i>K</i><i><sub>R</sub></i>.  This model is applicable to excitation systems employing static voltage regulators.
Reference: IEEE 421.5-2005, 6.3.
According to IEEE 421.5-2016, 7.6 the AC3A excitation system model is being superseded by the model AC3C (ExcIEEEAC3C)."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPType4bIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindContPType4bIEC,"P control model type 4B.
Reference: IEC 61400-27-1:2015, 5.6.5.6."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcSK,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcSK,"Slovakian excitation system. UEL and secondary voltage control are included in this model. When this model is used, there cannot be a separate underexcitation limiter or VAr controller model."
http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcitationLimiterDynamics,http://iec.ch/TC57/2013/CIM-schema-cim16#DynamicsFunctionBlock,UnderexcitationLimiterDynamics,"Underexcitation limiter function block whose behaviour is described by reference to a standard model <font color=""#0f0f0f"">or by definition of a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccWT1PB,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDynamics,WeccWT1PB,"WECC Pitch Controller (Type 1).

Reference: Model User Guide for Generic Renewable Energy System Models, EPRI, Palo Alto, CA: 2018, 3002014083."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindPlantUserDefined,http://iec.ch/TC57/2013/CIM-schema-cim16#WindPlantDynamics,WindPlantUserDefined,"Wind plant function block whose dynamic behaviour is described by <font color=""#0f0f0f"">a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#LoadCompositeWECC,http://iec.ch/TC57/2013/CIM-schema-cim16#LoadDynamics,LoadCompositeWECC,"WECC Dynamic Composite Load Model (CMPLDW).

Reference: Technical Reference on the Composite Load Model No3002019209."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST4B,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEST4B,"IEEE 421.5-2005 type ST4B model. This model is a variation of the type ST3A model, with a proportional plus integral (PI) regulator block replacing the lag-lead regulator characteristic that is in the ST3A model. Both potential and compound source rectifier excitation systems are modelled.  The PI regulator blocks have non-windup limits that are represented. The voltage regulator of this model is typically implemented digitally.
Reference: IEEE 421.5-2005, 7.4. 
According to IEEE 421.5-2016, 8.8 the ST4B excitation system model is being superseded by the model ST4C (ExcIEEEST4C)."
http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcitationLimiterDynamics,http://iec.ch/TC57/2013/CIM-schema-cim16#DynamicsFunctionBlock,OverexcitationLimiterDynamics,"Overexcitation limiter function block whose behaviour is described by reference to a standard model <font color=""#0f0f0f"">or by definition of a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccWTGWGOA,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDynamics,WeccWTGWGOA,"WECC WTGWGO_A model. A simple generic model, as an auxiliary control which can be used to “emulate” this supplemental control.

Reference: WECC REMWG, Proposal for new features for the renewable energy system generic models, 2021."
http://iec.ch/TC57/2013/CIM-schema-cim16#ShuntCompensatorDynamics,,ShuntCompensatorDynamics,
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST3A,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcST3A,Modified IEEE ST3A static excitation system with added speed multiplier.
http://iec.ch/TC57/2013/CIM-schema-cim16#RelayUserDefined,http://iec.ch/TC57/2013/CIM-schema-cim16#RelayDynamics,RelayUserDefined,"Relay function block whose dynamic behaviour is described by <font color=""#0f0f0f"">a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#AsynchronousMachine,http://iec.ch/TC57/2013/CIM-schema-cim16#RotatingMachine,AsynchronousMachine,"A rotating machine whose shaft rotates asynchronously with the electrical field.  Also known as an induction machine with no external connection to the rotor windings, e.g. squirrel-cage induction machine."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccTIOCRS,http://iec.ch/TC57/2013/CIM-schema-cim16#RelayDynamics,WeccTIOCRS,"Time Inverse Overcurrent Relay Standard (TIOCRS) model by WECC. The details on this relay are described in WECC Generic Overcurrent Relay Model, 2013."
http://iec.ch/TC57/2013/CIM-schema-cim16#VSCUserDefined,http://iec.ch/TC57/2013/CIM-schema-cim16#VSCDynamics,VSCUserDefined,"Voltage source converter (VSC) function block whose dynamic behaviour is described by <font color=""#0f0f0f"">a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineGovernorUserDefined,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineGovernorDynamics,TurbineGovernorUserDefined,"Turbine-governor function block whose dynamic behaviour is described by <font color=""#0f0f0f"">a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST4B,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcST4B,Modified IEEE ST4B static excitation system with maximum inner loop feedback gain <i>Vgmax</i>.
http://iec.ch/TC57/2013/CIM-schema-cim16#PFVArControllerType2UserDefined,http://iec.ch/TC57/2013/CIM-schema-cim16#PFVArControllerType2Dynamics,PFVArControllerType2UserDefined,"Power factor or VAr controller type 2 function block whose dynamic behaviour is described by <font color=""#0f0f0f"">a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST2C,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEST2C,"IEEE 421.5-2016 ST2C excitation system model. It represents compound-source rectifier excitation systems, which utilize both current and voltage sources (generator terminal quantities) to comprise the power source.

Reference: IEEE 421.5-2016, 8.5."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroR,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineGovernorDynamics,GovHydroR,Fourth order lead-lag governor and hydro turbine. 
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContCurrLimIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindContCurrLimIEC,"Current limitation model.  The current limitation model combines the physical limits and the control limits.
Reference: IEC 61400-27-1:2015, 5.6.5.8."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindGenTurbineType2IEC2,http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType1or2IEC2,WindGenTurbineType2IEC2,"Wind turbine IEC type 2.
Reference: IEC 61400-27-1:2020, 6.2.3."
http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemStabilizerUserDefined,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemStabilizerDynamics,PowerSystemStabilizerUserDefined,"<font color=""#0f0f0f"">Power system stabilizer</font> function block whose dynamic behaviour is described by <font color=""#0f0f0f"">a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC4A,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcAC4A,Modified IEEE AC4A alternator-supplied rectifier excitation system with different minimum controller output.
http://iec.ch/TC57/2013/CIM-schema-cim16#DERNameplateDataApplied,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,DERNameplateDataApplied,"Capability related settings that may be changed (applied) at the time of commissioning or testing the DER. Settings in DERNameplateData are specified by the utility before commissioning, and usually not changed. Reference: IEEE 1547-2018 and IEEE 1547.1-2020."
http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcitationLimiterUserDefined,http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcitationLimiterDynamics,UnderexcitationLimiterUserDefined,"Underexcitation limiter function block whose dynamic behaviour is described by <font color=""#0f0f0f"">a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimIEEEUEL2C,http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcitationLimiterDynamics,UnderexcLimIEEEUEL2C,"IEEE 421.5-2016 UEL2C underexcitation limiter model. For this model, the UEL limit has either a straight-line or multisegment characteristic (piecewise linear) when plotted in terms of machine reactive power output versus real power output.

Reference: IEEE 421.5-2016, 11.4."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindGenTurbineType1bIEC2,http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType1or2IEC2,WindGenTurbineType1bIEC2,"Wind turbine IEC type 1B.
Reference: IEC 61400-27-1:2020, 6.2.2.3."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEDC4C,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEDC4C,"IEEE 421.5-2016 DC4C excitation system model. It utilizes a field-controlled DC commutator exciter with a continuously acting voltage regulator having supplies obtained from the generator or auxiliary services bus.

Reference: IEEE 421.5-2016, 6.8."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindType3or4UserDefined,http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType3or4Dynamics,WindType3or4UserDefined,"Wind type 3 or type 4 function block whose dynamic behaviour is described by <font color=""#0f0f0f"">a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#GovGAST4,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineGovernorDynamics,GovGAST4,Generic turbogas.
http://iec.ch/TC57/2013/CIM-schema-cim16#DERIEEEType1,http://iec.ch/TC57/2013/CIM-schema-cim16#DERDynamics,DERIEEEType1,"DER model with behavior defined in IEEE 1547-2018. If DERDynamics.RemoteInputSignal is not provided, applicable voltages are measured at the Terminal of the associated PowerElectronicsConnection, SynchronousMachine, or AsynchronousMachine. Otherwise, applicable voltages are measured at RemoteInputSignal.Terminal. The applicable voltages are selected from all phase-to-phase, all phase-to-neutral, and all phase-to-ground voltages at the applicable Terminal, depending on grounding, wiring, and voltage level at the point of common coupling. The determination of grounding must account for the effect of any interconnection transformer, not just the associated PowerElectronicsConnection, SynchronousMachine, or AsynchronousMachine. The VoltageTripSettings use the minimum (for uv) or maximum (for ov) applicable voltage. The VoltVar and VoltWatt settings use the average applicable voltage."
http://iec.ch/TC57/2013/CIM-schema-cim16#PowerElectronicsConnection,http://iec.ch/TC57/2013/CIM-schema-cim16#RegulatingCondEq,PowerElectronicsConnection,A connection to the AC network for energy production or consumption that uses power electronics rather than rotating machines.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC5A,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEAC5A,"IEEE 421.5-2005 type AC5A model. The model represents a simplified model for brushless excitation systems. The regulator is supplied from a source, such as a permanent magnet generator, which is not affected by system disturbances.  Unlike other AC models, this model uses loaded rather than open circuit exciter saturation data in the same way as it is used for the DC models.  Because the model has been widely implemented by the industry, it is sometimes used to represent other types of systems when either detailed data for them are not available or simplified models are required.
Reference: IEEE 421.5-2005, 6.5.
According to IEEE 421.5-2016, 7.10 the AC5A excitation system model is being superseded by the model AC5C (ExcIEEEAC5C)."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccWTGTB,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDynamics,WeccWTGTB,"WECC WTGT_B model. A drive-train “emulation” model where the only input is the electrical power (Pe) of the generator and mechanical power (Pm) is simply taken to be a filtered value of Pe.

Reference: WECC REMWG, Proposal for new features for the renewable energy system generic models, 2021."
http://iec.ch/TC57/2013/CIM-schema-cim16#PssWECC,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemStabilizerDynamics,PssWECC,"Dual input power system stabilizer, based on IEEE type 2, with modified output limiter defined by WECC (Western Electricity Coordinating Council, USA)."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST5C,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEST5C,"IEEE 421.5-2016 ST5C excitation system model. This model is is a variation of the Type ST1A model, with alternative overexcitation and underexcitation inputs and additional limits.

Reference: IEEE 421.5-2016, 8.11."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECC,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREEC,WeccREECC,"WECC PQ Controller and Current Limit Logic.

Reference: Model User Guide for Generic Renewable Energy System Models, EPRI, Palo Alto, CA: 2018, 3002014083."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindPlantIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#WindPlantDynamics,WindPlantIEC,"Simplified IEC type plant level model. 
Reference: IEC 61400-27-1:2015, Annex D."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST9C,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEST9C,"IEEE 421.5-2016 ST9C excitation system model. It implements a proportional integral
(PI) control logic. A differential stage is included in the path of the compensated voltage  and the output of the differential stage is also added to the AVR summing point. This differential stage is intended to provide a faster reaction of the regulator in case of large voltage variations. A dead-band function is provided to eliminate the influence of the differential stage for small changes in the compensated voltage.

Reference: IEEE 421.5-2016, 8.17."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEDC2A,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEDC2A,"IEEE 421.5-2005 type DC2A model. This model represents field-controlled DC commutator exciters with continuously acting voltage regulators having supplies obtained from the generator or auxiliary bus.  It differs from the type DC1A model only in the voltage regulator output limits, which are now proportional to terminal voltage <i>V</i><i><sub>T</sub></i>.
It is representative of solid-state replacements for various forms of older mechanical and rotating amplifier regulating equipment connected to DC commutator exciters.
Reference: IEEE 421.5-2005, 5.2. 
According to IEEE 421.5-2016, 6.4 the DC2A excitation system model is being superseded by the model DC2C (ExcIEEEDC2C)."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDERA,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDynamics,WeccDERA,"WECC Distributed Energy Resources Model.

Reference: The New Aggregated Distributed Energy Resources (der_a) Model for Transmission Planning Studies: 2019 Update, EPRI, Palo Alto, CA: 2019, 3002015320."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindAeroConstIEC2,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindAeroConstIEC2,"Constant aerodynamic torque module which assumes that the aerodynamic torque is constant.
Reference: IEC 61400-27-1:2020, 7.2.1."
http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimIEEESCL2C,http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimiterDynamics,StatorCurrentLimIEEESCL2C,"IEEE 421.5-2016 SCL2C stator current limiter model. This model can consequently be divided into a stator current UEL as well as a stator current OEL. Furthermore, this model can represent summation point or takeover SCL implementations.

Reference: IEEE 421.5-2016, 12.3."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC6A,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcAC6A,Modified IEEE AC6A alternator-supplied rectifier excitation system with speed input.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroPIDspt,http://iec.ch/TC57/2013/CIM-schema-cim16#HydroGovernorDynamics,GovIEEEHydroPIDspt,"Hydro PID governor with set-point control and nonlinear compensation.

Reference: IEEE PES-TR1, 4.2, Figure 4-7."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindElectricalSystemGamma,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindElectricalSystemGamma,"Electrical systems gamma module.
Reference: IEC 61400-27-1:2020, 7.5.1."
http://iec.ch/TC57/2013/CIM-schema-cim16#VoltageAdjusterDynamics,http://iec.ch/TC57/2013/CIM-schema-cim16#DynamicsFunctionBlock,VoltageAdjusterDynamics,"Voltage adjuster function block whose behaviour is described by reference to a standard model <font color=""#0f0f0f"">or by definition of a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccPVD1,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDynamics,WeccPVD1,"WECC Distributed and Small PV Plants Model. It is no longer recommended for use and WeccDERA should be used instead.
This model is included in this document for supporting existing implementations that did not migrate to WeccDERA model.

Reference:  WECC PV Power Plant Dynamic Modeling Guide 2014, 4.3."
http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimIEEEOEL3C,http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcitationLimiterDynamics,OverexcLimIEEEOEL3C,"IEEE 421.5-2016 OEL3C overexcitation limiter model. This model reduces voltage reference and thus terminal voltage in order to reduce field current according to an adjustable time characteristic. The reduction in voltage reference occurs whenever the actual excitation (field current) is greater than a pickup (reference) value. The pickup value is a constant value, which should be sufficient for representation of an OEL system in system studies. It should be recognized that the pickup value could be a function of the cold gas temperature of the generator, but that effect is not represented in this model.

Reference: IEEE 421.5-2016, 10.6."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroDD,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineGovernorDynamics,GovHydroDD,Double derivative hydro governor and turbine.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroFrancis,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineGovernorDynamics,GovHydroFrancis,"Detailed hydro unit - Francis model.  This model can be used to represent three types of governors.
A schematic of the hydraulic system of detailed hydro unit models, such as Francis and Pelton, is provided in the DetailedHydroModelHydraulicSystem diagram."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC3C,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEAC3C,"IEEE 421.5-2016 AC3C excitation system model. It represents represents the field-controlled alternator-rectifier excitation systems which includes an alternator main exciter feeding its output via non-controlled rectifiers. The exciter employs self-excitation and the voltage regulator power is derived from the exciter output voltage.

Reference: IEEE 421.5-2016, 7.7."
http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLim2Simplified,http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcitationLimiterDynamics,UnderexcLim2Simplified,"Simplified type UEL2 underexcitation limiter. This model can be derived from UnderexcLimIEEE2. The limit characteristic (look-up table) is a single straight-line, the same as UnderexcLimIEEE2 (see Figure 10.4, IEEE 421.5-2005, Section 10.2)."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDynamicsLookupTable,,WeccDynamicsLookupTable,
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccWTGARA,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDynamics,WeccWTGARA,"WECC Aero-Dynamic Model.

Reference: Model User Guide for Generic Renewable Energy System Models, EPRI, Palo Alto, CA: 2018, 3002014083."
http://iec.ch/TC57/2013/CIM-schema-cim16#Pss5,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemStabilizerDynamics,Pss5,Detailed Italian PSS.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPitchAngleIEC2,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindContPitchAngleIEC2,"Pitch angle control module.
Reference: IEC 61400-27-1:2020, 7.6.2."
http://iec.ch/TC57/2013/CIM-schema-cim16#VoltWattSettings,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,VoltWattSettings,"Volt Watt Settings.

Reference: IEEE1547-2018."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroWEH,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineGovernorDynamics,GovHydroWEH,"Woodward<sup>TM </sup>electric hydro governor. 
[Footnote: Woodward electric hydro governors are an example of suitable products available commercially. This information is given for the convenience of users of this document and does not constitute an endorsement by IEC of these products.]."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContRotorRIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindContRotorRIEC,"Rotor resistance control model.
Reference: IEC 61400-27-1:2015, 5.6.5.3."
http://iec.ch/TC57/2013/CIM-schema-cim16#DiscExcContIEEEDEC1A,http://iec.ch/TC57/2013/CIM-schema-cim16#DiscontinuousExcitationControlDynamics,DiscExcContIEEEDEC1A,"IEEE type DEC1A discontinuous excitation control model that boosts generator excitation to a level higher than that demanded by the voltage regulator and stabilizer immediately following a system fault.
Reference: IEEE 421.5-2005, 12.2 and IEEE 421.5-2016, 14.2. "
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST1A,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEST1A,"IEEE 421.5-2005 type ST1A model. This model represents systems in which excitation power is supplied through a transformer from the generator terminals (or the unit’s auxiliary bus) and is regulated by a controlled rectifier.  The maximum exciter voltage available from such systems is directly related to the generator terminal voltage.
Reference: IEEE 421.5-2005, 7.1. 
According to IEEE 421.5-2016, 8.2 the ST1A excitation system model is being superseded by the model ST1C (ExcIEEEST1C)."
http://iec.ch/TC57/2013/CIM-schema-cim16#DCConverterUnit,http://iec.ch/TC57/2013/CIM-schema-cim16#DCEquipmentContainer,DCConverterUnit,"Indivisible operative unit comprising all equipment between the point of common coupling on the AC side and the point of common coupling – DC side, essentially one or more converters, together with one or more converter transformers, converter control equipment, essential protective and switching devices and auxiliaries, if any, used for conversion."
http://iec.ch/TC57/2013/CIM-schema-cim16#SynchronousMachine,http://iec.ch/TC57/2013/CIM-schema-cim16#RotatingMachine,SynchronousMachine,An electromechanical device that operates with shaft rotating synchronously with the network. It is a single machine operating either as a generator or synchronous condenser or pump.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccWTGTRQA,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDynamics,WeccWTGTRQA,"WECC Torque Controller.

Reference: Model User Guide for Generic Renewable Energy System Models, EPRI, Palo Alto, CA: 2018, 3002014083."
http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimiterUserDefined,http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimiterDynamics,StatorCurrentLimiterUserDefined,"Stator current limiter system function block whose dynamic behaviour is described by <font color=""#0f0f0f"">a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC2C,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEAC2C,"IEEE 421.5-2016 AC2C excitation system model. It represents a high initial response field controlled alternator-rectifier excitation system. The alternator main exciter is used, feeding its output via non-controlled rectifiers.

Reference: IEEE 421.5-2016, 7.5."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcHU,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcHU,"Hungarian excitation system, with built-in voltage transducer."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindGenType4IEC2,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindGenType4IEC2,"IEC type 4 generator system module.
Reference: IEC 61400-27-1:2020, 7.4.4."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccWTGPTA,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDynamics,WeccWTGPTA,"WECC Pitch Controller (Type 3).

References: 
- Model User Guide for Generic Renewable Energy System Models, EPRI, Palo Alto, CA: 2018, 3002014083.
- https://www.nerc.com/comm/PC/NERCModelingNotifications/Modeling_Notification_-_PitchControls.pdf."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovCT2,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineGovernorDynamics,GovCT2,General governor with frequency-dependent fuel flow limit.  This model is a modification of the GovCT1<b> </b>model in order to represent the frequency-dependent fuel flow limit of a specific gas turbine manufacturer.
http://iec.ch/TC57/2013/CIM-schema-cim16#CSCDynamics,http://iec.ch/TC57/2013/CIM-schema-cim16#HVDCDynamics,CSCDynamics,"CSC function block whose behaviour is described by reference to a standard model <font color=""#0f0f0f"">or by definition of a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#WindPlantBasicIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#WindPlantDynamics2,WindPlantBasicIEC,"Basic wind power plant. 
Reference: IEC 61400-27-1:2020, 6.4.3."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcOEX3T,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcOEX3T,Modified IEEE type ST1 excitation system with semi-continuous and acting terminal voltage limiter.
http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimX1,http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcitationLimiterDynamics,OverexcLimX1,Field voltage over excitation limiter.
http://iec.ch/TC57/2013/CIM-schema-cim16#PssPTIST3,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemStabilizerDynamics,PssPTIST3,PTI microprocessor-based stabilizer type 3.
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE5C,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemStabilizerDynamics,PssIEEE5C,"IEEE 421.5-2016 PSS5C power system stabilizer model. It represents a simplifying model of the PSS4C. The principal difference is the transducer for which only one input rotorAngleFrequencyDeviation (expressed in terms of InputSignalKind values). Compared with the PSS4C model, this model is easier for tuning studies but it has a limitation as it cannot represent the rate of change of electrical power
(MW/minute) which affects the output of the on-site stabilizer. For studying and stability software where f = 3 Hz, the notch filters could be omitted.

Reference: IEEE 421.5-2016, 9.10."
http://iec.ch/TC57/2013/CIM-schema-cim16#Equipment,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemResource,Equipment,"The parts of a power system that are physical devices, electronic or mechanical."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcDC3A,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcDC3A,"Modified IEEE DC3A direct current commutator exciter with speed input, and deadband.  DC old type 4."
http://iec.ch/TC57/2013/CIM-schema-cim16#MechLoad1,http://iec.ch/TC57/2013/CIM-schema-cim16#MechanicalLoadDynamics,MechLoad1,Mechanical load model type 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREGCC,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDynamics,WeccREGCC,"WECC Generator/Converter model (REGC_C) which is an alternative of the REGC_B model. This model is an advanced draft which is expected to be finalised by WECC.

Reference: WECC REMWG, Proposal for new features for the renewable energy system generic models, 2021."
http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineLoadControllerUserDefined,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineLoadControllerDynamics,TurbineLoadControllerUserDefined,"Turbine load controller function block whose dynamic behaviour is described by <font color=""#0f0f0f"">a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#MomentaryCessationSettings,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,MomentaryCessationSettings,"Momentary Cessation Settings.

Reference: IEEE1547-2018."
http://iec.ch/TC57/2013/CIM-schema-cim16#RegulatingCondEq,http://iec.ch/TC57/2013/CIM-schema-cim16#EnergyConnection,RegulatingCondEq,A type of conducting equipment that can regulate a quantity (i.e. voltage or flow) at a specific point in the network. 
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST1A,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcST1A,Modification of an old IEEE ST1A static excitation system without overexcitation limiter (OEL) and underexcitation limiter (UEL).
